Account,Number_of_accessories
37107f10ae5bc0f640ade8f359e47957529fa7cf130504160e17ce04cdb0b12a,0 
15d94cdbacd7a03cc3b542c249648c876a1c68fa25f34aa52a52a8ed434773f9,1 
bd730f423ac83c4df02659a6e8a99dbfdc086e75f744127ad18f6ba4bd723ae4,0 
bddf05a87bc300d0558c9d320b48ca86a87db9eace1719127bad4aa68010ca76,0 
88a85093287f121a13c8c56f5ba2bfb486908701ef536a1c9d828891a5ce9704,0 
31db9ec130cc019f93d000ec9962dd9e5d22cf2bec676da6bb9a2fc526cbdc65,0 
67bcf6cd53007ed3d2f4144ef1652832c1e7e7e8a1a3f970a7f6a38f7819ad6a,0 
d5c569d0bb6bf0a1529c87877714048cdaf80fec643faf929931b65739fb34c4,1 
fd3baf4160cf7f158b28ede2c835e4bc6c8e63dce431c6bb25a0325abfb10fbf,0 
543c1dcb94ab4f7fb9a80252b2468d321236e1a89e0432d1d075a95d2b96b029,2 
0c59fd1e11eea13b47418b80b93bd4ee09f827f4f4345c3899fff6f9029d7f1b,0 
19e73e555c3dbe1b60efb37bcd6ca00a628dc12d4b692ba313317d82a1ff727b,0 
b9bbef72542143dfe754bac903e6a6c7a403fd72c2cfd438448d87e7a6e2d185,0 
4cce77eb128f22a5c0bf52c78ff83ba1a8419d5ae699771bf7be9bca617c02f0,0 
1e02e40537a852d0f1fa0dc1937440733c827f73cd3f83ad59ff2ff0c754e9c2,1 
c75115b6314c5a61fac48e656188c43c89a201024e734edeb7acc2d13428cae3,1 
a76a8da970f288b9b60ee5a5181b8c86689fcc499ee646c025dbc67928c4acaf,0 
83df5dc0eb0cec69686752857f3212e8cfc3790bb3708be613785dd428b9a5a7,0 
b83e73a5b6a5584082d55fd253753f3805719fc096ca7a6ea60a35fecef28410,0 
3b38983c862ac244713afc335d9d2fccb1044dbd0dbfe37b41ad6574baf6d3f8,2 
c2e21350bcfb23361e6fe0563314c780335b7a6fad0ef9f27258cf3e2e69a930,0 
2a2826754aeaa1487ca309c3ffdd4b3e1836d86ee1cf151e914be9f78d2ec981,1 
90545bbfa42527bcfee3ac00e34f4a25ec3b514812caa2fd825a269c257e7081,0 
58695140a41ec1f672c36108ed3b9c21fc8da50a7b0e1c405475081292d91c7a,2 
9b654e2c74ff719fde1a4486f93caef6cb460f03ba9f49ba534f564feb08317a,2 
1e4f722605eb57238b1765ff6d0004e79ccbd50ec88e1e0d4cd4d186377242e1,2 
cafbcb479c5b3ed668c36e16de872f769cdb5c5d8b9476f5f6a1043c3a4a584a,2 
0a8b0d0e4b6365cf44212f5543bafefbf61fb609b082cae97a889b91a16f9204,0 
6f23e9fb034e4624fb47b169a28044aac3b675fb9bd9a3a24ceea0ca89305da1,0 
c20463905ee660585bff0e6a73242b12f1937b3d1fb9254553ba23b3893ec99a,0 
14e11777d15519c0ad110e88894daf37d3b96cb4954b228e288e63c8fad69030,0 
12b8f0c470b1cc63c91e5f9e74b78db95cfefd294a5545ae32436bd3f042566a,2 
49dcdc31493d4f071265cb7e2355e3e8b4758aaddcec9d02a511ca202a019a6a,0 
11e59ea9c461a2b4e7604b60b2ce8aacbaa7d27f4aa114035a1cb741977d5047,0 
8a8886931fe4add0f28d45b0780697bb965b513dfb54d09eee017da2c3093d73,1 
cbbdf8378e8ee1ac5ec24e1440ee6af9b118cb598586260cdc7b82b96ad21a86,0 
6b37c2839f241364fd7908985d11df763d77f3b195f2aef12a0d77cbaadbf586,0 
3ee8dbc1df928944b4d960d0939aec823dde6332c130cf25abb155ed59f1c514,1 
e36e65ea37089c230a6119ffa08b82721d67ae03f167d8728fe985251735784c,0 
cd4383872f1eb940cbdd579c063a18a24790f922dac32a9bbfbc25b04c195847,0 
a92960fe64335aee27dd2103ecde3e3b6e10a2ba17c023951da2057f653cd95a,1 
18fdc658bf5c5fb23af9780b4eb4e32eed3289101f28e436c75ee54a3f44cff5,1 
a36053c993c389dec58c9df3bf51c7b325f32ef12344f41f91fae2a14aeb9c5d,0 
b9e2b8f3cd29b4e9d021a724fdab5dbef312f440b11dfa7c79422329751fbbc4,0 
3452b6bb00a5c7c266c7abc2bdda234a0e7c6aef6794e0f823df024daaf05018,0 
6c1108172ff8497f4c76d2ca7cf9705f842599bbf940ee59560b6b229baa6852,1 
9e21a858255d8ff5def5d0b5947c62b755a81edfaf25066ffee1e728a8a84ae9,2 
42cacb995337cf1a19c13d0fea0df52d88cb328629f1b545190ef15ccd5b150c,0 
98eb24291f79d719a4eb0b231dfbaf77b1b161f441e12b91160553eeb204bd95,1 
f45a0d9628b54ea3e24f7a5432ed3e030dffdd739a0de755c2b3c99aea25797b,0 
e8c7218389c44617fc57e8ca8a01841fea51cc107b279c48d422917afbc695a7,1 
0afa89a686a033fe10b16359e0dffafcdc237a40282960e9add650538a108d9b,1 
456fbc5e1c9f629efc3cf715f256831f6c13cb26798209cddf7969cdb4e85d70,2 
39bf5960409e9452f138a9499edc764c7ae6a4229466f500c203190a2565c047,2 
fab3cbb2526af18632c194f17a98b33c0f20d23a451e6d951cc288666f699987,0 
da4d1792f1c678899df3ceb11bbef842b9f120e78ab49b9fc9a09987421467ea,1 
c27b60fb2fb6a601d9439709ba9f4d0f6f77553345ca5f5a64e0a8e94419dec4,1 
dd26edc25ec6cd9fe24a87743785effbf816fa6e0de24a50665d30198942fde9,0 
99da9b61b787f117c709b3a7f9d35d19e7be0ddda572868078923853b7458c95,0 
77b0931cd339c4e11a23f22b2b644b1902445521408332497ab9dc0c93d7809d,0 
e6498840583f2bdd6dd6a10888142ab75b98126de364640dfeb9f2477743922f,0 
c5d0e2ca9278806b2715cb2d3009b7d71b4871cfc174a9ec4cc6c5631c76c398,0 
36385ab81b83382b1923d59f5a4999af3407fcc87f287651432d205c9b788896,0 
ac6ec59c2b66b530430cd2bf906f5fd8b2c5cd7e184f7718e9622b9611e1962e,2 
e510903a1f6bd8d3c7cf642f23ee86c4b189031927eb11adcfd456970cdbc01f,0 
8dcb8827001212130fff7950be272cf606862ac65e4e617c90777e32a31884dd,0 
39e8f54c599f7b29741dbef5b95929a65467aa59f1432b91ebc58a0d953c88cf,0 
23f811dcd4b1d40405b249295dc6d2fcce30124e04317222d513240db821d32c,0 
335601953e75cce84d7b8209a73d799becd9611349d30e5160430f94a69daaf7,2 
f7a8b0db62d1f9aa7124b7a64e16b05b45ca1fbbe76e0616ca8bcef622be8644,0 
54ee38808addb61048ac4520fa5a5a21d04865c07e9d6f5c5eaca58f503974b7,2 
c4233ea204b0166cff84cc2422c7d8faf30afa886bd9adbf9fa34f4cda3a28ad,2 
3fb25130aebc5811ca272aa74803c1413c2824e50fa8d6636a1c3fa75f408eee,1 
71b73f964c224c5096fadcedb278483a1d380dbc1cdca29a5d7de618789a496c,0 
cf052791ed066868802227946b15689728b8bb4fc1b00b285b4eaa75de96050d,0 
540c88f2b37a7844ff7c4d4c7edbd4e8841397191d7abef85363326a4ade0b02,0 
cd113a929de25822c7db48d06d8e8bf5fc59861d10ce446dd63e0b9ba93b5a77,0 
a9c10f513ca827a8481afac37506eb91090af498bb46a2026ea82e9374bae207,2 
26eb7d8e2b16299926017e879c491bd8f3ecea310d968b52691c45598b0c786c,1 
4a9f5a4edc2cc10d2680e70e9d9c574bbc35a2c70fb7c1a2f7f0b2aab2dadf47,1 
66a96901001697be5d0c5cf8d0c63359c8408644e98acf7bdea9b0c54eebd48a,0 
d03ff1f996558e92f25d79a363f740779ca52c9fdb2a5d9b7363fb0626a92725,0 
ea621ee83ac993fad4cfb1367396ff8eda1e3c84bdb80b40d867e84e5fd44dc3,0 
454e2cefc44b14092795fba8df0a6f4a5780d4115e2d302af9abbc606be19a68,0 
6621a1d61ea53490017199f2a1f5707a71cbe0d1c6c4123649603f144fcdb43d,0 
18d3bedbecad1208d83f58bff62d0a4093ca52293a3d24a0230943ee8d51611c,0 
e0b916f37e1da062f7b55335f1a62aca53b0dc9f2b1e1df989668bc8768b57a2,0 
8fa0166bcdb1b7f1de637b88661e8303eeebb023666c8893dfa260afaee9d524,5 
248dd34a4b5a723377d6edf5bef3c6a723a646bbbe6e42b8f057d5b84fdc93f9,0 
4eed34ae77adfe3c45caaab523acad0884d8dbdd300b4334d0251544f94ace0b,2 
02757a2c8d57a586d387baff51c512e525d307b023c02b680845b9e9c4b97571,0 
8d0b0e9cfd4eb80adce6dc901010e2240282414c8d46fa6d6a733ef2ebd25df7,0 
cadfc0507e9495a42905b83b6f76f6ef5278664d7588fa5f1853cd60954ae2c3,1 
5fb3dc49405f18296c95da563f67cb18868495ea37ec679f49c18d86cb8909be,0 
6afe61e489953ca71386f1fb3e39f9157ad7a2be28a959ee2ce71f422d9d1eb3,2 
530a311bb6992e791be52cceffde534fba13359603d223d1aaebbfcba9728bcd,0 
19aec65306703efb421a6d46461370b6f2fc379e95f5c330402ca2f63e0613da,2 
bf9105a81ea7f584931665350676d2fc8be5f6f042130f3721ddd54916719da4,2 
ac4e3dec21d286d270fe66a310d6581b0dce1883fa8e1ba49d96592c570cbc88,2 
646111d68263be4cf1ac73dacc764952030bd91d3d3ac9816a6419248cb733a9,0 
b6744d80662bfc71306d0bb16d0b5755b30b12342922f63cbe89f8805f866e86,0 
bccda8f3d7248962f4ffacae620e603c240b52ee19a677b2ff992785365be8f5,0 
ddf8f08a107eab7d910e4f523807f97bce334f60d955c087bb6f2e7ccb17544f,1 
fb13ef53d25e5f6093cd6cd202b4e1fad0d174f23d82698e582e2dfa8c585ff2,0 
1be36b49f2b1cd222c0e785887c1dd80a1c8e3ca50e58b7837660d1d8c1f0e49,2 
1f58910048cd6e94bc7a5a4b20824bd6119da3ce1b7a43822da2fa9d9cdb29ff,1 
97b7f57610e98c700983f0d1029beae1f59b69d5f6c2bb3f1cdc729eccadbc07,0 
6fcdd7f625de448ecb1d54081380257a88988d808b9fdb39385232759f7b3e5f,0 
099df72a786a5b67414cfb366a16654309b52711c9e75a50d3270c2fcdf227c6,0 
343c28a666fab440a3a4b9afe2322962358f3b3673e136631cefb59ac1993eed,0 
7cb8d85464825bbec869291d3318455cea5809d413086901b8b16d028256b7b6,2 
a20f5590f455f134717153ba614486256450c735a2e2ecce4b778ddd593e0c56,1 
edbf9d45a15d141b557ecef3e43bf260936683edd4cc0c08bdc3920401dcd22f,1 
bad4b430e7c37207bbccbfae84d7988eafa3a5134d4a38de96b1c89db2305ab8,6 
1f3a128842be8c76fdb8b601b2a593c80b3d0ca22ceb80f4cc6b7e9d11743173,0 
9cef9a8e6f8d653a2372e03fc07094589ee817a345bbff9b0db06daafb9e546b,1 
00739ffa4700206674562ef8b357f3c5cf56446849ccbdcc3e682bbfa5fce17f,1 
c5a98d23dba6f5588b18f82626d7d1488e618e15f53bc03d6f4b312515e1a59d,0 
d116ab52f02ba954f9facb7a61af2806f657d599aeff813d69235827e0639f4c,0 
00638b1b701ce06717bbdc10aca1c86550151ddd8c1d5eb60794d9311c42158c,1 
67e01f19350fc907acd1fbaf69baa6511d7eb634d6a67fda95f02f79314a596d,1 
74a436a1b052ff19fbe515c31f5f5347cb83af45060f0029e56676a9cbc8f652,0 
b4c03622162fae13fce81f81f51f23f882e4ff59fda7965a4bf74812e2f58f18,0 
3fb2eb1df09db1d5678ba1e066ff5174e0d7e6f4bef794f0b9f0b4e7e9e7caba,0 
8e20b0912584f4fda9c314110b48fe6cb0571c2a25b2f473422ee669e0b61aa9,2 
9afa67f595b8eb1ec1f02f70f6ebae129a6d7645373c0f61b96c9f3f982ea8a0,0 
ce14034611bb7068be1e4cef5d9f4006eb78008e3e33d193b32da66ebcad6922,0 
987d0374fb83e6aef152b9dffa75a55c84e8c10208c33023effdd69c0f136108,2 
b1370d55a20929ee9d8f8c4f1288e18a4cedfd2db7e0f020c608019094f06d8b,0 
a78a2200a1c5e913bbfe763f815c19062126d6901f4494b1b21ff179ca4205f0,0 
2eb793a34d60a7fa7c66831ebec68ee82afffb5212891b745c4678735c4e2a1c,0 
162cebbbfd207306b46adddc9e6a0e02b31d47b1ffa2a1072352d3de66c9dacd,0 
beb03c116d3ec9d404888165db39ad6c6441cbaa5c4631bb320c6379adba5934,2 
9f2085899dc408d973b090c7ec45456686bffff4fba7cc3bc54660419a44cc97,0 
43c01e2347304f9aeb4bfca16e2bb821e983c6d2b87e03f2809c84eaac669844,0 
b77dd41977a282d78d8f2d703aa36376447cb9c3e5ec34a1c5359640387e8ca2,0 
217b96333e67ca07509a4552822551af65667e635d0236a195adbc8a948014f2,2 
e5c4f8163c543ae03111d7c7cb3942e0fbf171679a9f1c4945675d11bf7068ab,2 
d3b24f2514ff5fd7c814cc607e8b85c10ec2d93a8545f55cb1fcd66dbf86118f,1 
0a034bc4b1806336234aa0cdf958e53f6ee7868e608de09cbf0dcdfd4e5ba103,0 
ff4c9154cc09292f26a6eb5f1243c4ed5139147bbb2f8a9af379cdf73a54833c,0 
93c70c2d3743a674a7aea0466913da644a4eda1a9c357ecf9ee1b769ae4c3ee8,0 
82925d3230a0d0e3aba1347ef58aa74672bba6666fc5fbed565e5d1f7d583128,2 
2dcc4e6070ec0ce2efd2f251fc85622140c14a0c16dd414a13bf1141b063f965,1 
ed5684e0e8e0d22f13a8697fb69665e1b8923b27ee7f9e06935b09e50a2d1e8e,0 
e9a4d4ebd25fec937f263d896323f9e20f0dfa3dd529e95653f29efddf5af5a7,0 
5fe2f7769bd1e11b1692e8d3eabf924d3ca89fb31442dd98230b05e955d72e7d,0 
07e2c151c3d896fa874b0c498c8e8b6c553585aa1ee83ca16b5af4105c5ea488,0 
2d22d8e3c1f5381e4f8cf204e14a68be40f730b7b9728feb72f737f08037a84d,0 
8fe7e5da7727c497b7c15bd15b5510b4e02911e9d1abbf78722de94df428eef3,2 
f27b9343accb4d28e5ef48a8127bb84c1757724e2a25c507db5e321de89a5b47,1 
c67f3ce2f7f49a9ec459259bb5ded37d3a9956ed46115cca7617f69f44553d58,0 
0d99fc8adcd9c8db74ac7a90dd2e97e0c5c3020a019d050be52bc2a720453722,2 
849227c3cf29d9647db22067cb523a57fb9eddffae0c21fe46f320ab54583d0a,0 
094a2c4942281680d3a7108a26ab7f9ba25af03c7e12f75882ca8b96528f7524,0 
88dc2b531e1e9188f4fba20f4d51ae2e12d46573302a5de4022d29f7aed91305,0 
e35e3a96c6c9bc2edebce1060f8541923ccfc6b0800458d5742bf7338574622c,0 
b821bf0dec0bb76eb099d3d1aba8b8d39bb80060124a50f7f6caab7cb5322a27,0 
c1042b71c73ace09f48013ef551984ddc9e5c7df175e87988385bd35399853b9,1 
25bd29f244ed61c4d264b9b6ad60400d80793c408baa7e9ae76baea55d6634f3,0 
02eeaa8f6c0c3598ea52798bccd9812168f821a9f4e3513af68cbef9e8f714c9,0 
e4d2139bb30b4e3236e63ac04c520f8c09f6fac11f3f848b907a8cc77ee67be7,2 
1a96f7857beef47553c674737b90a73acf087147ff68e480e5170344df8f9b0f,2 
190e939660f699ee1477bbd073d244fdf86fe5095bcfe556c134d490133774ce,0 
0f245fa141b1d955306300eff0e6b027d6e8452e044a78e871522365cb05bf3c,1 
eec5123a9553f44c57a10096e65467cafe6b7d5c1a5878bbec515753d4b349e6,0 
9813f568ecf168015e5ba23f84c55f5474454c45b725778d34b56d4ee8841157,0 
b6e0bf8f09b789c1bde634f81a38d5876802a51ffc5288741d6a8cf1fc9de054,1 
fddbd78c5d600437af6968c761388f386fa5bd85789e9e8b049df6c53c599e35,0 
48f39f765dd4beed040545c1a6afa83faf25644cec5fb72a88daea087ec4a1d5,2 
830494209bdf5c8075888314304d9dc37c1aebfa0f406f7d60b9267e38aed6b3,0 
e7d81ccb412a48509545cc0c4aa012df2acb293ebd10b67309ec438795a3836d,1 
f10ae2cba16832694b82e3de906cc5f6e3851e4c09e8e135f62f216c71bfe553,0 
3469d0c249631611c864fb042886ad012e1e832a889f26d7d46bbcacecbdc1e3,1 
fa85227dd6d3a7eb489271beca27e3135e35f53c5aa6a370dc4d7090f2260c0a,1 
3309812987651a2d3278ec3a32cedcf7cdd70c2dd21e19f516c672ebee10417d,1 
22237cecca9a8cc0dc4ef5b944a4401387f1bba719f63e95eba8e18d164536a2,0 
3d85ee624261b08def5b383e29d79310f5349b544bcc5db9945e1b6105e0385a,0 
884adff4e8f497a76abc11acf9b179ec47a934cb93bc80e30157e7825a2726af,0 
4c837041c4a96a346fad91cd90e5bf6e4fa2f54306058dff5518370aedaf864f,0 
bb6b878e3dbdd05cd24dd8423452370d1fe5f586a357b35ee1122fc690dfa8f3,0 
4a1101ad4a638967edc5f62d1c7b996155e589fa9f2587c9d273bee96b5c2555,1 
7b49a6368dcccb6fde018cde2cef82ac0d6a66934e0b7f2277ad33f30284ccb6,0 
5083135838385ba28cc4c6614674d0aaab070969cc8a8b9937482bd5d4ae16ce,1 
7ac0838b3cef83e33bc9221808104936bbc624cf6d3bbf92e7b7dae98e1f4666,1 
2fc813385546fe5ad1bc9e91e6d1b38db84b2b1433a3beaf0276f24ab5db82cd,0 
7c96a454c70330d46c14b3e69c816bc51959b285f86eda63a73c7a282d5cae2f,2 
4a6561b92f45c8788ec81ca33923ac20e10b2a052e932c6e419bbc79aa6cd8f5,0 
5dd3949e579959fd49e9368f609f2dc8aba07e38c2172816cd47f6c187e7adbd,2 
5150e949ec5a318cbedf7098ba86d1c2bd52cd2b6748caab733607400862be52,0 
734b866a2d1820773e1445378183db632c45774c18635e7be3678843af0da858,0 
239eaa3c46bd03f673686111fdb1b3be11c660dea6c2853f94b578abd2c65bbe,0 
cf78468081858edade347d9ec7c8282dcaa2cd8da9eb8f8b019e076834222a81,2 
67ce8d1637eefd8143fb4db3df551be964cf6fb96aa2a8805efc34bea0a2a979,2 
651448ccd04e0b4b158d1ed20dfd85c2579f0c436f7c3cc5d8b609af18f4c0af,6 
562474cd805d59a76491b10fa5029b9d49dbb8618a378e5460c25363aff54a3e,0 
87c230e2a86d5338576b74702143817897399be223ba2f43def02b207fc42f7b,0 
7aaad47b5f6138c7075d45de563932b3a43dfb3cd3c43b6fbde494f5743abc69,1 
2ed320b5f7b1b6da69ddcdf2d7d68c31b4ac62452a9fd548e3d4642e1fcc8471,0 
16bee21b04ef822e94fe5105d4485c3d5aea764e866fd19290669d063b399bd8,0 
b6a57cbf7763c556bbb2541ee2fd5b785abcc71145a20787041faabab90c01c5,0 
1a9915efe5398ecd336bb52dba5332468ea6e3dd27c1013471c945a7535b702b,0 
ce24143c96aec141e1ed101d27ceb15b0efdee55dbd7aad20154a1a3e188596b,1 
46495845866754672a28bf3f1c272e145b04b5920fce13bd18868876313e1605,1 
87649f14dc26d1ad35f7e599e9f7a1255bae404b7afd2c30ffb2f3aa6179b22c,0 
3d7a68c9372c28d173ffc7bd676dbb6d39ae0706a985219a03a80d7c161a83c0,0 
af5856ed2d40eeff465f1cdb847b687c897da62c26b4891ace178f0a24040b3c,1 
a1a3892ba2d2beca92ce9ab3cb9cd6ebeeba4b4b09dcd68a8f6495efc758c62b,2 
96735cf3e5303212b06d5eee08b26e104dca06032fe514aad74f1ca4e106de91,0 
3e82c85ea8e1a262d9770d8c5b6ebc0cb17e98d69b73765f59bffd4f8eb62347,0 
c0ff36ae673a28eee76712919d84e6ad8edcd4942ac6c5bbb344f51df3954f7a,0 
559c748fa91fbd033fe6cb88afea66af9811f4f09e1eb42b7f106ae0c7a48b63,1 
9eec8ac6dddb75784237d3ed1bf5e7db410c13686e318a803197ae0d864e91ba,2 
db7f96885f9d2ce97cd8b536d08bb6ee1a4a8b1dbd16bcbc6be71fde6786d596,0 
ff76e49c3a8d4b657ee1c2fe7bb31398b8bf39a4d3b4b5f9b98496999a573938,1 
8a84672b9044b027ed209a83f89240aff05847d3704ebc5f70e0fb4e0df86c19,1 
84435d334fe88ddf1e737a9899649b1a09ae41de11b6fc219afb879dba05cb32,0 
368f91771f5cb6accbf2ff6c6845c84517750f2d4549c79502c5576063f55f39,2 
7392feaef8a8ff493157afdf2ae27b895e6dcbc812f82256624dde7afdb3525d,2 
74800eaab7fcc738a029fe61c0bc1377a61ede7da846bec9a321de6d86de6d66,0 
3debefe061be2ad80a5eb5b3989e12e97dc8966551bef23c413ac8e840f078b9,2 
1ef5a0ea7f754472677dfbeca8ee4d836ba129c493735467aef73051e393ca06,0 
1106a5209844beb44bbf237c57351976fd107f19bb523301180464cd9a538d05,0 
0954232126a00f061eb7ec040fdd1016fc3e095fcff68d4700b147e71a50ca57,1 
d9d36da671d116861c2ab007d54de048b0d8aa3a4f04387a829ad66e079f3f59,0 
6255619da5661ec2557827a3b098f4935fdd86b78d8c54b640b280a5e78ecdac,1 
cb2735b434f65487f18ae13f98aa1cfa6cece3d27078be6c84fc9ec06ff6eff0,0 
7778203e952f2a7a86990fc7f8cee48992b5fc0092eb6aa34daa321fda17de66,2 
c617906d1ba9f62d1e7af0e613920ecf6252468a7598dd56f340a0b7b6e5c733,0 
24074b2a42da2a677df9561a3ddb6f3f0f2de31a50cebcf3f9558ca76bcef39f,0 
afacebad884369499060fdb19ecbaafde227e2712e8d9f24ba674067c3f71f51,2 
1ec7d00374dc76b8fcef3463fc31ac1c522a481fbf9e2e7c7142ea4dc1e82eb7,0 
29cd177eabdee42a27b1129c56ebc1c08bdcfc0d8c7999f919334aa6b049bee3,0 
d120519cf09e744700999c63081b3b78547a7346b3fe00dd0f25c895f802b0a5,0 
e43d71b40bee5a5e4c513aeb897d46f7bab21b8781c9bae72f10fbb1f7715aa7,1 
e92d735913aa9614b7e1f51dbe2b153c8bc73fd270cda5f6445afdf7cd6fa599,0 
02211b0258611247923932cfd373704ce42448fa01b431bd2cc1f5014b557e98,0 
306a244c170dfcdc15426e3881d08df7edf4797aeedb786df4a6a12844ba4352,0 
8417f5a5e5cccdc86a2e4bc9befeb571f3c953d83bdc92def21a3a7b8210ff18,2 
81a58b808fb1837b8b44aae090ad3dd5bec96b8dcf1d3eda3c1c4165cbb5a473,1 
c51c06a2293e87649785ca69cf3f43a3f2c59e8e1657ccfeb5e94c59a9ea033b,0 
c9289998a3ab54b76ca530acc5d780f1451942d5a0bb0e61face69eed0dc1a08,0 
32b7e67182eae8376fb4e7abc90df0109b444d536b0253c0fb4fec8113eeb251,1 
8424b578efb97b988ca11ae5fb4ebd2842c787cf9489a07e7260482a60709482,1 
dddae78edb15d98f06cd18a1207731dbe70242cee11bd3afca12793cb13cc5bf,1 
6b8caadc7f83c5ebf171c01ab623a91b4542feee46061d57948483db9e9f6db3,1 
4a3ebc9dffdb3641a4ad3d46ee36c9c985b4b218b95537c0e27d8ee6a474b460,1 
d20de996497fca7d1552ce6e9891cdadfa7c00e25480e8a0015a681664141caf,2 
e18ea0a4c94c281ce3001f594529eedd4da2998cf8026e71dca6b10e94e3a287,0 
75a5b6a85192edce9b995903c4c199011104d5fae3781be0126739f669174bb5,0 
ca0ba661d08c848c9265e7018eb8b84f9f1f32f8a5ae4a15d13942e1655fc562,0 
1414fed1c7b780d2a783da0c539a6c799691df5d41448dcca504ee983ec2b476,0 
24bb440909741360280abd57aaa365abbc4180fcfdd60b6c387e4d7dbb71c9cc,1 
baeed825528751c9ba171565124b176b82b2247ddb86d87ff8188b2db5263fd3,2 
fca29f1f11994d1d1bed8b98ff3883e895719ebd50090ee6708dbdca782082ce,1 
69c126a2f93e6e161572c606a206b50cde6a86555a69e8f937ce17a52eace2b3,0 
5f503a3f4a2432e9237628c4f3d8308ea7dd35655294474faff73a7558510c1d,1 
6b3db68b185099e4e0951cc76677a2e4ae4c1d8c66f81918ef7a1d822b3fb3c9,1 
f771bff3e411c13f5fad663330f0f6ca63e72f945fd879d74fb860c84835a00c,0 
20a41aaf4af8401b5fa035faf92bcfaffa3e2d265b896a6a3d8a6f2cb342626a,2 
1ceba2af85ac19839006965e3011d11365a512a667d7a6aeab06402d207cf3a8,0 
ead8bf253011629ef023511dc39d7180b800fc5d0c061accf0c03b91663b6627,0 
a9afaf5efa435f294000dcba2f71e8c90781aed2fec2b551cda52306dfa8e0bd,0 
6267a2a472da714046f0a7afc00fdf1b1f68c5181f63c6f6410cbaee8ffdfef3,0 
be0bbc0e032c1d86991d3c57adf2a593f14b827425fe2a9d78d6b544a2b53dd4,0 
8fd895715118222d9826bc9a35ef0b71fefc8e26fa95d13344b84b3950b9dfe9,2 
be5b7abae434500f3bd76a657e925a3eaff5426817ad516141d56ee0030e1862,0 
6d56269ce31bb16b3192e3fde9a8bd1f060e780ffe7248841f35d556012e3219,1 
7491eb66a08fdf444a5d580f80821fd7d1faf1b96e405a1c82ef43f41fa0a0f2,0 
02fea10d7b3552544d92fbff55ca4beb210bb2a180de5d5c5ebdf4d8d9d37924,0 
8845cc7808dcfa76cf784a4f90b634322acee33c3daace40ca0fcd57885f7074,2 
cf4fee2745fa2f9bee589191dd37c047427730a7be0b584a4f12adbc06c88313,0 
28be74254c6fee7c6bbc5773736da4e180d8ffca37b41b5258981731b95ea7f1,2 
8f062dc652789967e292a9e04bbaa151d7033b1bd5c480f3d536c0d18b0c4fe1,1 
243f379e49aacf044c0550520e90685be4d995656a99b4bd9ab2b3e57209620d,0 
e443e825b144949b61acc3fc4f5f965664c3f7c8fcda361c474316b6e2f4199f,0 
634c19f8f7ab8db4d2e9b8cb87574bd55b2c5ed2de4b055c9bbd5128c5f6d6dd,0 
aef6c82158a115424469fcc41c14493e72bcf54f6e4110e26e3b7b58cbee3310,0 
6e58d22e61f3fe6cb63b1868400fb15f08092fd6ef64873c353ff81fbeea2939,0 
6ae189dc971177e6d34c0e5d517989112515ddab08f8627215bd8a0005e537a9,0 
326959536123499c825bb2cdd2892868158defed0457e8297a521e2aac65e582,2 
3a0f4942859d5a5e938efc1df833b5856be7801046505323b6eceea2e662675f,0 
04b954f810a86ad03be4c382fa04be0b5cc922efec31f263f4b50913ad9fd09a,1 
7e2c0ea9ac3dcb094b585269cc4466a74aa0023c7cd25b8f98610721f52828bc,0 
0da30ff5f1e757c78b37d509a205facc21c7c4fc8f91790924dcd89eb81798d6,2 
74549935b412464bab2947131777c11425791f65070bcae11b1cf433ff3a24d8,2 
4f36bd8b24156dce348ca3376eef2eb8569f678e385f5d2f558d35af65f4a595,0 
8f1252232bf4ecf81133f8054464c9715359e8168d268bae0bca053523169333,2 
ec65da0c5196deb69d3532cd6ae57a37381c9969db3b951763197014c4d6f78e,0 
d9b1cad024606ed83198d5f675fa9dc3911d9ad5abbd63fa30fd41c46d3c6b37,0 
e3749f4008df13a1a88d773f2339be1e7002272137eb5d7a64efafc71c032c9a,0 
15f7efbbc6883dfb1795ac950af66e3bf168563c552985fc1cd9c7ffb040f597,0 
45a45b0fce92498a268007fbe0437d48ec253d170693fa8999907441951eb9c3,0 
3fb60679e78387dcaee6ddb3e0062741558f53f2e77e7ecb8f566e1b07406661,1 
7c43c1d9be66bded4f3abe5bd3899411b71d04c34f497c4d78dd2e0f3ceae86c,0 
f3a2625555e320247c70131e28073c97d3dc6b7c00c23db4dccc0f4a66598a9b,0 
489fe2abc2ffe3be0675b4d945f706df31633bc8e56c9417d3c5ec3248442bba,0 
c248463563030c395ae7985f96cc06256cdb46d2585ee0dd08c7c4158df28b58,1 
d77255330e6dda3aa342fd9541eb5ae834df3c62e1a0bb2587cadfcd565bc11e,0 
8f5170ff0bb515f18001c73ffafd015029815f7fef19f8d034e9f19e0264153f,1 
3d88ed528b3c672a0eceabcf92e569730243158af9c3777f168ac09ceb96d31d,0 
a2ff3d5acac75d8bc2e22af2139e417012c6783c0f039e9bc07c74f7a9cb1c93,1 
61753715c81b2fc9a751fddc6a402e95d4ef1ec9c598fb44506d057143e3cdad,0 
6d77ad1d1cb486b182204208ccc8db78074b60546d1db96d8087caac603fe1f9,1 
0e0bd97cc893a07b6c096904ef94d882e226b52fd02615592f02b466ba51dc56,1 
